label,word,syllable,phon_stress,sidx,sN,syl_pos,syl_open_closed,corpus
u,'ур.лӑ.тӑ.рӑх,'ур,1,1,4,initial,closed,zheltov
ɵ,'ур.лӑ.тӑ.рӑх,лӑ,0,2,4,med,open,zheltov
ɵ,'ур.лӑ.тӑ.рӑх,тӑ,0,3,4,med,open,zheltov
ɵ,'ур.лӑ.тӑ.рӑх,рӑх,0,4,4,final,closed,zheltov
u,ур.лӑл.'ла,ур,0,1,3,initial,closed,zheltov
ɵ,ур.лӑл.'ла,лӑл,0,2,3,med,closed,zheltov
a,ур.лӑл.'ла,'ла,1,3,3,final,open,zheltov
u,'ур.лӑн,'ур,1,1,2,initial,closed,zheltov
ɵ,'ур.лӑн,лӑн,0,2,2,final,closed,zheltov
u,'ур.лӑш,'ур,1,1,2,initial,closed,zheltov
ɵ,'ур.лӑш,лӑш,0,2,2,final,closed,zheltov
u,'ур.лӑ.шӗ,'ур,1,1,3,initial,closed,zheltov
ɵ,'ур.лӑ.шӗ,лӑ,0,2,3,med,open,zheltov
ø,'ур.лӑ.шӗ,шӗ,0,3,3,final,open,zheltov
u,'ур.лӑ.шӗ.тӑрш.шӗ,'ур,1,1,5,initial,closed,zheltov
ɵ,'ур.лӑ.шӗ.тӑрш.шӗ,лӑ,0,2,5,med,open,zheltov
ø,'ур.лӑ.шӗ.тӑрш.шӗ,шӗ,0,3,5,med,open,zheltov
ɵ,'ур.лӑ.шӗ.тӑрш.шӗ,тӑрш,0,4,5,med,closed,zheltov
ø,'ур.лӑ.шӗ.тӑрш.шӗ,шӗ,0,5,5,final,open,zheltov
u,ур.'лу,ур,0,1,2,initial,closed,zheltov
u,ур.'лу,'лу,1,2,2,final,open,zheltov
u,ур.луҫ.'ҫи,ур,0,1,3,initial,closed,zheltov
u,ур.луҫ.'ҫи,луҫ,0,2,3,med,closed,zheltov
i,ур.луҫ.'ҫи,'ҫи,1,3,3,final,open,zheltov
u,ур.ма.сур.'ма,ур,0,1,4,initial,closed,zheltov
a,ур.ма.сур.'ма,ма,0,2,4,med,open,zheltov
u,ур.ма.сур.'ма,сур,0,3,4,med,closed,zheltov
a,ур.ма.сур.'ма,'ма,1,4,4,final,open,zheltov
u,'ур.мӑш,'ур,1,1,2,initial,closed,zheltov
ɵ,'ур.мӑш,мӑш,0,2,2,final,closed,zheltov
u,'ур.мӑш,'ур,1,1,2,initial,closed,zheltov
ɵ,'ур.мӑш,мӑш,0,2,2,final,closed,zheltov
u,ур.мӑш.'лан,ур,0,1,3,initial,closed,zheltov
ɵ,ур.мӑш.'лан,мӑш,0,2,3,med,closed,zheltov
a,ур.мӑш.'лан,'лан,1,3,3,final,closed,zheltov
u,ур.мӑш.'тар,ур,0,1,3,initial,closed,zheltov
ɵ,ур.мӑш.'тар,мӑш,0,2,3,med,closed,zheltov
a,ур.мӑш.'тар,'тар,1,3,3,final,closed,zheltov
u,ур.'на,ур,0,1,2,initial,closed,zheltov
a,ур.'на,'на,1,2,2,final,open,zheltov
u,ур.'па,ур,0,1,2,initial,closed,zheltov
a,ур.'па,'па,1,2,2,final,open,zheltov
u,ур.пан.'ла,ур,0,1,3,initial,closed,zheltov
a,ур.пан.'ла,пан,0,2,3,med,closed,zheltov
a,ур.пан.'ла,'ла,1,3,3,final,open,zheltov
u,ур.пан.'лан,ур,0,1,3,initial,closed,zheltov
a,ур.пан.'лан,пан,0,2,3,med,closed,zheltov
a,ур.пан.'лан,'лан,1,3,3,final,closed,zheltov
u,'урт,'урт,1,1,1,initial_final,closed,zheltov
u,ур.'та,ур,0,1,2,initial,closed,zheltov
a,ур.'та,'та,1,2,2,final,open,zheltov
u,ур.'тар,ур,0,1,2,initial,closed,zheltov
a,ур.'тар,'тар,1,2,2,final,closed,zheltov
u,'ур.тӑн,'ур,1,1,2,initial,closed,zheltov
ɵ,'ур.тӑн,тӑн,0,2,2,final,closed,zheltov
u,ур.тӑн.'тар,ур,0,1,3,initial,closed,zheltov
ɵ,ур.тӑн.'тар,тӑн,0,2,3,med,closed,zheltov
a,ур.тӑн.'тар,'тар,1,3,3,final,closed,zheltov
u,'ур.тӑш,'ур,1,1,2,initial,closed,zheltov
ɵ,'ур.тӑш,тӑш,0,2,2,final,closed,zheltov
u,урт.'мах,урт,0,1,2,initial,closed,zheltov
a,урт.'мах,'мах,1,2,2,final,closed,zheltov
u,урт.'мах.ҫӑ,урт,0,1,3,initial,closed,zheltov
a,урт.'мах.ҫӑ,'мах,1,2,3,med,closed,zheltov
ɵ,урт.'мах.ҫӑ,ҫӑ,0,3,3,final,open,zheltov
u,ур.'ха.лӑх,ур,0,1,3,initial,closed,zheltov
a,ур.'ха.лӑх,'ха,1,2,3,med,open,zheltov
ɵ,ур.'ха.лӑх,лӑх,0,3,3,final,closed,zheltov
u,ур.ха.'мах,ур,0,1,3,initial,closed,zheltov
a,ур.ха.'мах,ха,0,2,3,med,open,zheltov
a,ур.ха.'мах,'мах,1,3,3,final,closed,zheltov
u,ур.'хах,ур,0,1,2,initial,closed,zheltov
a,ур.'хах,'хах,1,2,2,final,closed,zheltov
u,ур.'ша,ур,0,1,2,initial,closed,zheltov
a,ур.'ша,'ша,1,2,2,final,open,zheltov
u,у.'рюк,у,0,1,2,initial,open,zheltov
u,у.'рюк,'рюк,1,2,2,final,closed,zheltov
u,'ус,'ус,1,1,1,initial_final,closed,zheltov
u,у.'са,у,0,1,2,initial,open,zheltov
a,у.'са,'са,1,2,2,final,open,zheltov
u,у.'сал,у,0,1,2,initial,open,zheltov
a,у.'сал,'сал,1,2,2,final,closed,zheltov
u,у.сал.ки.'рев.сӗр.лӗх,у,0,1,6,initial,open,zheltov
a,у.сал.ки.'рев.сӗр.лӗх,сал,0,2,6,med,closed,zheltov
i,у.сал.ки.'рев.сӗр.лӗх,ки,0,3,6,med,open,zheltov
e,у.сал.ки.'рев.сӗр.лӗх,'рев,1,4,6,med,closed,zheltov
ø,у.сал.ки.'рев.сӗр.лӗх,сӗр,0,5,6,med,closed,zheltov
ø,у.сал.ки.'рев.сӗр.лӗх,лӗх,0,6,6,final,closed,zheltov
u,у.сал.тӗ.'сел,у,0,1,4,initial,open,zheltov
a,у.сал.тӗ.'сел,сал,0,2,4,med,closed,zheltov
ø,у.сал.тӗ.'сел,тӗ,0,3,4,med,open,zheltov
e,у.сал.тӗ.'сел,'сел,1,4,4,final,closed,zheltov
u,у.сал.ха.'яр,у,0,1,4,initial,open,zheltov
a,у.сал.ха.'яр,сал,0,2,4,med,closed,zheltov
a,у.сал.ха.'яр,ха,0,3,4,med,open,zheltov
a,у.сал.ха.'яр,'яр,1,4,4,final,closed,zheltov
u,у.сал.'ла,у,0,1,3,initial,open,zheltov
a,у.сал.'ла,сал,0,2,3,med,closed,zheltov
a,у.сал.'ла,'ла,1,3,3,final,open,zheltov
u,у.сал.'ла,у,0,1,3,initial,open,zheltov
a,у.сал.'ла,сал,0,2,3,med,closed,zheltov
a,у.сал.'ла,'ла,1,3,3,final,open,zheltov
u,у.сал.'лан,у,0,1,3,initial,open,zheltov
a,у.сал.'лан,сал,0,2,3,med,closed,zheltov
a,у.сал.'лан,'лан,1,3,3,final,closed,zheltov
u,у.сал.лан.'тар,у,0,1,4,initial,open,zheltov
a,у.сал.лан.'тар,сал,0,2,4,med,closed,zheltov
a,у.сал.лан.'тар,лан,0,3,4,med,closed,zheltov
a,у.сал.лан.'тар,'тар,1,4,4,final,closed,zheltov
u,у.'сал.лӑн,у,0,1,3,initial,open,zheltov
a,у.'сал.лӑн,'сал,1,2,3,med,closed,zheltov
ɵ,у.'сал.лӑн,лӑн,0,3,3,final,closed,zheltov
u,у.'сал.лӑх,у,0,1,3,initial,open,zheltov
a,у.'сал.лӑх,'сал,1,2,3,med,closed,zheltov
ɵ,у.'сал.лӑх,лӑх,0,3,3,final,closed,zheltov
u,у.сап.'ка,у,0,1,3,initial,open,zheltov
a,у.сап.'ка,сап,0,2,3,med,closed,zheltov
a,у.сап.'ка,'ка,1,3,3,final,open,zheltov
u,'у.сӑ,'у,1,1,2,initial,open,zheltov
ɵ,'у.сӑ,сӑ,0,2,2,final,open,zheltov
u,у.сӑ.ку.'ру,у,0,1,4,initial,open,zheltov
ɵ,у.сӑ.ку.'ру,сӑ,0,2,4,med,open,zheltov
u,у.сӑ.ку.'ру,ку,0,3,4,med,open,zheltov
u,у.сӑ.ку.'ру,'ру,1,4,4,final,open,zheltov
u,'у.сӑҫ,'у,1,1,2,initial,open,zheltov
ɵ,'у.сӑҫ,сӑҫ,0,2,2,final,closed,zheltov
u,'у.сӑк,'у,1,1,2,initial,open,zheltov
ɵ,'у.сӑк,сӑк,0,2,2,final,closed,zheltov
u,'у.сӑ.лӑх,'у,1,1,3,initial,open,zheltov
ɵ,'у.сӑ.лӑх,сӑ,0,2,3,med,open,zheltov
ɵ,'у.сӑ.лӑх,лӑх,0,3,3,final,closed,zheltov
u,'у.сӑл.лӑ,'у,1,1,3,initial,open,zheltov
ɵ,'у.сӑл.лӑ,сӑл,0,2,3,med,closed,zheltov
ɵ,'у.сӑл.лӑ,лӑ,0,3,3,final,open,zheltov
u,'у.сӑм.лӑх,'у,1,1,3,initial,open,zheltov
ɵ,'у.сӑм.лӑх,сӑм,0,2,3,med,closed,zheltov
ɵ,'у.сӑм.лӑх,лӑх,0,3,3,final,closed,zheltov
u,'у.сӑн,'у,1,1,2,initial,open,zheltov
ɵ,'у.сӑн,сӑн,0,2,2,final,closed,zheltov
u,у.сӑн.'тар,у,0,1,3,initial,open,zheltov
ɵ,у.сӑн.'тар,сӑн,0,2,3,med,closed,zheltov
a,у.сӑн.'тар,'тар,1,3,3,final,closed,zheltov
u,'у.сӑн.чӑк,'у,1,1,3,initial,open,zheltov
ɵ,'у.сӑн.чӑк,сӑн,0,2,3,med,closed,zheltov
ɵ,'у.сӑн.чӑк,чӑк,0,3,3,final,closed,zheltov
u,'у.сӑ.сӑр,'у,1,1,3,initial,open,zheltov
ɵ,'у.сӑ.сӑр,сӑ,0,2,3,med,open,zheltov
ɵ,'у.сӑ.сӑр,сӑр,0,3,3,final,closed,zheltov
u,у.сӑ.сӑр.'лан,у,0,1,4,initial,open,zheltov
ɵ,у.сӑ.сӑр.'лан,сӑ,0,2,4,med,open,zheltov
ɵ,у.сӑ.сӑр.'лан,сӑр,0,3,4,med,closed,zheltov
a,у.сӑ.сӑр.'лан,'лан,1,4,4,final,closed,zheltov
u,'у.сӑ.сӑр.лӑх,'у,1,1,4,initial,open,zheltov
ɵ,'у.сӑ.сӑр.лӑх,сӑ,0,2,4,med,open,zheltov
ɵ,'у.сӑ.сӑр.лӑх,сӑр,0,3,4,med,closed,zheltov
ɵ,'у.сӑ.сӑр.лӑх,лӑх,0,4,4,final,closed,zheltov
u,у.си.ли.'тель,у,0,1,4,initial,open,zheltov
i,у.си.ли.'тель,си,0,2,4,med,open,zheltov
i,у.си.ли.'тель,ли,0,3,4,med,open,zheltov
e,у.си.ли.'тель,'тель,1,4,4,final,closed,zheltov
u,'ус.кӑн,'ус,1,1,2,initial,closed,zheltov
ɵ,'ус.кӑн,кӑн,0,2,2,final,closed,zheltov
u,ус.кӑн.'лан,ус,0,1,3,initial,closed,zheltov
ɵ,ус.кӑн.'лан,кӑн,0,2,3,med,closed,zheltov
a,ус.кӑн.'лан,'лан,1,3,3,final,closed,zheltov
u,ус.кӑн.лан.'тар,ус,0,1,4,initial,closed,zheltov
ɵ,ус.кӑн.лан.'тар,кӑн,0,2,4,med,closed,zheltov
a,ус.кӑн.лан.'тар,лан,0,3,4,med,closed,zheltov
a,ус.кӑн.лан.'тар,'тар,1,4,4,final,closed,zheltov
u,ус.'лам,ус,0,1,2,initial,closed,zheltov
a,ус.'лам,'лам,1,2,2,final,closed,zheltov
u,ус.'лам.ҫӑ,ус,0,1,3,initial,closed,zheltov
a,ус.'лам.ҫӑ,'лам,1,2,3,med,closed,zheltov
ɵ,ус.'лам.ҫӑ,ҫӑ,0,3,3,final,open,zheltov
u,ус.'лам.ҫӑ.лӑх,ус,0,1,4,initial,closed,zheltov
a,ус.'лам.ҫӑ.лӑх,'лам,1,2,4,med,closed,zheltov
ɵ,ус.'лам.ҫӑ.лӑх,ҫӑ,0,3,4,med,open,zheltov
ɵ,ус.'лам.ҫӑ.лӑх,лӑх,0,4,4,final,closed,zheltov
u,ус.лам.ҫӑл.'ла,ус,0,1,4,initial,closed,zheltov
a,ус.лам.ҫӑл.'ла,лам,0,2,4,med,closed,zheltov
ɵ,ус.лам.ҫӑл.'ла,ҫӑл,0,3,4,med,closed,zheltov
a,ус.лам.ҫӑл.'ла,'ла,1,4,4,final,open,zheltov
u,ус.лам.'ла,ус,0,1,3,initial,closed,zheltov
a,ус.лам.'ла,лам,0,2,3,med,closed,zheltov
a,ус.лам.'ла,'ла,1,3,3,final,open,zheltov
u,ус.'лам.лӑ,ус,0,1,3,initial,closed,zheltov
a,ус.'лам.лӑ,'лам,1,2,3,med,closed,zheltov
ɵ,ус.'лам.лӑ,лӑ,0,3,3,final,open,zheltov
u,ус.'лам.лӑх,ус,0,1,3,initial,closed,zheltov
a,ус.'лам.лӑх,'лам,1,2,3,med,closed,zheltov
ɵ,ус.'лам.лӑх,лӑх,0,3,3,final,closed,zheltov
u,ус.'лан,ус,0,1,2,initial,closed,zheltov
a,ус.'лан,'лан,1,2,2,final,closed,zheltov
u,ус.лан.'ка.йӑк,ус,0,1,4,initial,closed,zheltov
a,ус.лан.'ка.йӑк,лан,0,2,4,med,closed,zheltov
a,ус.лан.'ка.йӑк,'ка,1,3,4,med,open,zheltov
ɵ,ус.лан.'ка.йӑк,йӑк,0,4,4,final,closed,zheltov
u,ус.'лан.кӑ,ус,0,1,3,initial,closed,zheltov
a,ус.'лан.кӑ,'лан,1,2,3,med,closed,zheltov
ɵ,ус.'лан.кӑ,кӑ,0,3,3,final,open,zheltov
u,ус.'лап,ус,0,1,2,initial,closed,zheltov
a,ус.'лап,'лап,1,2,2,final,closed,zheltov
u,ус.лап.'лан,ус,0,1,3,initial,closed,zheltov
a,ус.лап.'лан,лап,0,2,3,med,closed,zheltov
a,ус.лап.'лан,'лан,1,3,3,final,closed,zheltov
u,ус.'мак,ус,0,1,2,initial,closed,zheltov
a,ус.'мак,'мак,1,2,2,final,closed,zheltov
u,ус.мак.'лан,ус,0,1,3,initial,closed,zheltov
a,ус.мак.'лан,мак,0,2,3,med,closed,zheltov
a,ус.мак.'лан,'лан,1,3,3,final,closed,zheltov
u,ус.мак.лан.'тар,ус,0,1,4,initial,closed,zheltov
a,ус.мак.лан.'тар,мак,0,2,4,med,closed,zheltov
a,ус.мак.лан.'тар,лан,0,3,4,med,closed,zheltov
a,ус.мак.лан.'тар,'тар,1,4,4,final,closed,zheltov
u,ус.'ра,ус,0,1,2,initial,closed,zheltov
a,ус.'ра,'ра,1,2,2,final,open,zheltov
u,ус.'рав,ус,0,1,2,initial,closed,zheltov
a,ус.'рав,'рав,1,2,2,final,closed,zheltov
u,ус.'рав.ҫӑ,ус,0,1,3,initial,closed,zheltov
a,ус.'рав.ҫӑ,'рав,1,2,3,med,closed,zheltov
ɵ,ус.'рав.ҫӑ,ҫӑ,0,3,3,final,open,zheltov
u,ус.равк.'ка,ус,0,1,3,initial,closed,zheltov
a,ус.равк.'ка,равк,0,2,3,med,closed,zheltov
a,ус.равк.'ка,'ка,1,3,3,final,open,zheltov
u,ус.'рав.лӑ,ус,0,1,3,initial,closed,zheltov
a,ус.'рав.лӑ,'рав,1,2,3,med,closed,zheltov
ɵ,ус.'рав.лӑ,лӑ,0,3,3,final,open,zheltov
u,ус.'рав.лӑх,ус,0,1,3,initial,closed,zheltov
a,ус.'рав.лӑх,'рав,1,2,3,med,closed,zheltov
ɵ,ус.'рав.лӑх,лӑх,0,3,3,final,closed,zheltov
u,ус.'ран,ус,0,1,2,initial,closed,zheltov
a,ус.'ран,'ран,1,2,2,final,closed,zheltov
u,ус.рат.'тар,ус,0,1,3,initial,closed,zheltov
a,ус.рат.'тар,рат,0,2,3,med,closed,zheltov
a,ус.рат.'тар,'тар,1,3,3,final,closed,zheltov
u,'ус.сӑр,'ус,1,1,2,initial,closed,zheltov
ɵ,'ус.сӑр,сӑр,0,2,2,final,closed,zheltov
u,ус.сӑр.'лан,ус,0,1,3,initial,closed,zheltov
ɵ,ус.сӑр.'лан,сӑр,0,2,3,med,closed,zheltov
a,ус.сӑр.'лан,'лан,1,3,3,final,closed,zheltov
u,ус.'си,ус,0,1,2,initial,closed,zheltov
i,ус.'си,'си,1,2,2,final,open,zheltov
u,ус.си.йыш.'ши,ус,0,1,4,initial,closed,zheltov
i,ус.си.йыш.'ши,си,0,2,4,med,open,zheltov
ʉ,ус.си.йыш.'ши,йыш,0,3,4,med,closed,zheltov
i,ус.си.йыш.'ши,'ши,1,4,4,final,open,zheltov
u,ус.'сил.лӗ,ус,0,1,3,initial,closed,zheltov
i,ус.'сил.лӗ,'сил,1,2,3,med,closed,zheltov
ø,ус.'сил.лӗ,лӗ,0,3,3,final,open,zheltov
u,ус.'тав,ус,0,1,2,initial,closed,zheltov
a,ус.'тав,'тав,1,2,2,final,closed,zheltov
u,ус.'тар,ус,0,1,2,initial,closed,zheltov
a,ус.'тар,'тар,1,2,2,final,closed,zheltov
u,'ут,'ут,1,1,1,initial_final,closed,zheltov
u,'ут,'ут,1,1,1,initial_final,closed,zheltov
u,ут.вал.'ли,ут,0,1,3,initial,closed,zheltov
a,ут.вал.'ли,вал,0,2,3,med,closed,zheltov
i,ут.вал.'ли,'ли,1,3,3,final,open,zheltov
u,ут.кӑ.ва.'кал,ут,0,1,4,initial,closed,zheltov
ɵ,ут.кӑ.ва.'кал,кӑ,0,2,4,med,open,zheltov
a,ут.кӑ.ва.'кал,ва,0,3,4,med,open,zheltov
a,ут.кӑ.ва.'кал,'кал,1,4,4,final,closed,zheltov
u,ут.кӑ.ва.'кал,ут,0,1,4,initial,closed,zheltov
ɵ,ут.кӑ.ва.'кал,кӑ,0,2,4,med,open,zheltov
a,ут.кӑ.ва.'кал,ва,0,3,4,med,open,zheltov
a,ут.кӑ.ва.'кал,'кал,1,4,4,final,closed,zheltov
u,ут.'тум,ут,0,1,2,initial,closed,zheltov
u,ут.'тум,'тум,1,2,2,final,closed,zheltov
u,ут.ур.ха.'мах,ут,0,1,4,initial,closed,zheltov
u,ут.ур.ха.'мах,ур,0,2,4,med,closed,zheltov
a,ут.ур.ха.'мах,ха,0,3,4,med,open,zheltov
a,ут.ур.ха.'мах,'мах,1,4,4,final,closed,zheltov
u,у.та.'ман,у,0,1,3,initial,open,zheltov
a,у.та.'ман,та,0,2,3,med,open,zheltov
a,у.та.'ман,'ман,1,3,3,final,closed,zheltov
u,у.'тар,у,0,1,2,initial,open,zheltov
a,у.'тар,'тар,1,2,2,final,closed,zheltov
u,у.'тар.ҫӑ,у,0,1,3,initial,open,zheltov
a,у.'тар.ҫӑ,'тар,1,2,3,med,closed,zheltov
ɵ,у.'тар.ҫӑ,ҫӑ,0,3,3,final,open,zheltov
u,у.'тас,у,0,1,2,initial,open,zheltov
a,у.'тас,'тас,1,2,2,final,closed,zheltov
u,у.тас.'ла,у,0,1,3,initial,open,zheltov
a,у.тас.'ла,тас,0,2,3,med,closed,zheltov
a,у.тас.'ла,'ла,1,3,3,final,open,zheltov
u,'у.тӑ,'у,1,1,2,initial,open,zheltov
ɵ,'у.тӑ,тӑ,0,2,2,final,open,zheltov
u,у.тӑ.'ку.рӑк,у,0,1,4,initial,open,zheltov
ɵ,у.тӑ.'ку.рӑк,тӑ,0,2,4,med,open,zheltov
u,у.тӑ.'ку.рӑк,'ку,1,3,4,med,open,zheltov
ɵ,у.тӑ.'ку.рӑк,рӑк,0,4,4,final,closed,zheltov
u,'у.тӑ.тӑ.рӑ,'у,1,1,4,initial,open,zheltov
ɵ,'у.тӑ.тӑ.рӑ,тӑ,0,2,4,med,open,zheltov
ɵ,'у.тӑ.тӑ.рӑ,тӑ,0,3,4,med,open,zheltov
ɵ,'у.тӑ.тӑ.рӑ,рӑ,0,4,4,final,open,zheltov
u,у.тӑ.'у.лӑм,у,0,1,4,initial,open,zheltov
ɵ,у.тӑ.'у.лӑм,тӑ,0,2,4,med,open,zheltov
u,у.тӑ.'у.лӑм,'у,1,3,4,med,open,zheltov
ɵ,у.тӑ.'у.лӑм,лӑм,0,4,4,final,closed,zheltov
u,у.тӑ.'чу.пӑ,у,0,1,4,initial,open,zheltov
ɵ,у.тӑ.'чу.пӑ,тӑ,0,2,4,med,open,zheltov
u,у.тӑ.'чу.пӑ,'чу,1,3,4,med,open,zheltov
ɵ,у.тӑ.'чу.пӑ,пӑ,0,4,4,final,open,zheltov
u,'у.тӑ.лӑх,'у,1,1,3,initial,open,zheltov
ɵ,'у.тӑ.лӑх,тӑ,0,2,3,med,open,zheltov
ɵ,'у.тӑ.лӑх,лӑх,0,3,3,final,closed,zheltov
u,'у.тӑм,'у,1,1,2,initial,open,zheltov
ɵ,'у.тӑм,тӑм,0,2,2,final,closed,zheltov
u,у.тӑм.'ла,у,0,1,3,initial,open,zheltov
ɵ,у.тӑм.'ла,тӑм,0,2,3,med,closed,zheltov
a,у.тӑм.'ла,'ла,1,3,3,final,open,zheltov
u,у.тӑм.'лан,у,0,1,3,initial,open,zheltov
ɵ,у.тӑм.'лан,тӑм,0,2,3,med,closed,zheltov
a,у.тӑм.'лан,'лан,1,3,3,final,closed,zheltov
u,у.тӑм.лат.'тар,у,0,1,4,initial,open,zheltov
ɵ,у.тӑм.лат.'тар,тӑм,0,2,4,med,closed,zheltov
a,у.тӑм.лат.'тар,лат,0,3,4,med,closed,zheltov
a,у.тӑм.лат.'тар,'тар,1,4,4,final,closed,zheltov
u,у.тӑрь.'я,у,0,1,3,initial,open,zheltov
ɵ,у.тӑрь.'я,тӑрь,0,2,3,med,closed,zheltov
a,у.тӑрь.'я,'я,1,3,3,final,open,zheltov
u,у.тел.'ни,у,0,1,3,initial,open,zheltov
e,у.тел.'ни,тел,0,2,3,med,closed,zheltov
i,у.тел.'ни,'ни,1,3,3,final,open,zheltov
u,у.ти.у.'ти,у,0,1,4,initial,open,zheltov
i,у.ти.у.'ти,ти,0,2,4,med,open,zheltov
u,у.ти.у.'ти,у,0,3,4,med,open,zheltov
i,у.ти.у.'ти,'ти,1,4,4,final,open,zheltov
u,у.'тиль,у,0,1,2,initial,open,zheltov
i,у.'тиль,'тиль,1,2,2,final,closed,zheltov
u,у.ти.'ял,у,0,1,3,initial,open,zheltov
i,у.ти.'ял,ти,0,2,3,med,open,zheltov
a,у.ти.'ял,'ял,1,3,3,final,closed,zheltov
u,ут.ка.'лан,ут,0,1,3,initial,closed,zheltov
a,ут.ка.'лан,ка,0,2,3,med,open,zheltov
a,ут.ка.'лан,'лан,1,3,3,final,closed,zheltov
u,ут.ка.'ла.рӑш,ут,0,1,4,initial,closed,zheltov
a,ут.ка.'ла.рӑш,ка,0,2,4,med,open,zheltov
a,ут.ка.'ла.рӑш,'ла,1,3,4,med,open,zheltov
ɵ,ут.ка.'ла.рӑш,рӑш,0,4,4,final,closed,zheltov
u,ут.'лан,ут,0,1,2,initial,closed,zheltov
a,ут.'лан,'лан,1,2,2,final,closed,zheltov
u,ут.лан.'тар,ут,0,1,3,initial,closed,zheltov
a,ут.лан.'тар,лан,0,2,3,med,closed,zheltov
a,ут.лан.'тар,'тар,1,3,3,final,closed,zheltov
u,ут.лан.тарт.'тар,ут,0,1,4,initial,closed,zheltov
a,ут.лан.тарт.'тар,лан,0,2,4,med,closed,zheltov
a,ут.лан.тарт.'тар,тарт,0,3,4,med,closed,zheltov
a,ут.лан.тарт.'тар,'тар,1,4,4,final,closed,zheltov
u,'ут.лӑ,'ут,1,1,2,initial,closed,zheltov
ɵ,'ут.лӑ,лӑ,0,2,2,final,open,zheltov
u,ут.'ма,ут,0,1,2,initial,closed,zheltov
a,ут.'ма,'ма,1,2,2,final,open,zheltov
u,ут.ма.'ҫул,ут,0,1,3,initial,closed,zheltov
a,ут.ма.'ҫул,ма,0,2,3,med,open,zheltov
u,ут.ма.'ҫул,'ҫул,1,3,3,final,closed,zheltov
u,'ут.мӑл,'ут,1,1,2,initial,closed,zheltov
ɵ,'ут.мӑл,мӑл,0,2,2,final,closed,zheltov
u,'ут.мӑл,'ут,1,1,2,initial,closed,zheltov
ɵ,'ут.мӑл,мӑл,0,2,2,final,closed,zheltov
u,ут.'на,ут,0,1,2,initial,closed,zheltov
a,ут.'на,'на,1,2,2,final,open,zheltov
u,ут.'нак.кӑ,ут,0,1,3,initial,closed,zheltov
a,ут.'нак.кӑ,'нак,1,2,3,med,closed,zheltov
ɵ,ут.'нак.кӑ,кӑ,0,3,3,final,open,zheltov
u,ут.нак.кӑ.'лан,ут,0,1,4,initial,closed,zheltov
a,ут.нак.кӑ.'лан,нак,0,2,4,med,closed,zheltov
ɵ,ут.нак.кӑ.'лан,кӑ,0,3,4,med,open,zheltov
a,ут.нак.кӑ.'лан,'лан,1,4,4,final,closed,zheltov
u,ут.'рав,ут,0,1,2,initial,closed,zheltov
a,ут.'рав,'рав,1,2,2,final,closed,zheltov
u,ут.рен.'ник,ут,0,1,3,initial,closed,zheltov
e,ут.рен.'ник,рен,0,2,3,med,closed,zheltov
i,ут.рен.'ник,'ник,1,3,3,final,closed,zheltov
u,ут.рус.'ка,ут,0,1,3,initial,closed,zheltov
u,ут.рус.'ка,рус,0,2,3,med,closed,zheltov
a,ут.рус.'ка,'ка,1,3,3,final,open,zheltov
u,ут.са.пы.'ру,ут,0,1,4,initial,closed,zheltov
a,ут.са.пы.'ру,са,0,2,4,med,open,zheltov
ʉ,ут.са.пы.'ру,пы,0,3,4,med,open,zheltov
u,ут.са.пы.'ру,'ру,1,4,4,final,open,zheltov
u,ут.'тар,ут,0,1,2,initial,closed,zheltov
a,ут.'тар,'тар,1,2,2,final,closed,zheltov
u,ут.'тя,ут,0,1,2,initial,closed,zheltov
a,ут.'тя,'тя,1,2,2,final,open,zheltov
u,уть.'уть,уть,0,1,2,initial,closed,zheltov
u,уть.'уть,'уть,1,2,2,final,closed,zheltov
u,у.тьӑк.'ка,у,0,1,3,initial,open,zheltov
ɵ,у.тьӑк.'ка,тьӑк,0,2,3,med,closed,zheltov
a,у.тьӑк.'ка,'ка,1,3,3,final,open,zheltov
u,'ух,'ух,1,1,1,initial_final,closed,zheltov
u,'ух,'ух,1,1,1,initial_final,closed,zheltov
u,у.ха.'ла,у,0,1,3,initial,open,zheltov
a,у.ха.'ла,ха,0,2,3,med,open,zheltov
a,у.ха.'ла,'ла,1,3,3,final,open,zheltov
u,у.ха.'та,у,0,1,3,initial,open,zheltov
a,у.ха.'та,ха,0,2,3,med,open,zheltov
a,у.ха.'та,'та,1,3,3,final,open,zheltov
u,у.хат.'ник,у,0,1,3,initial,open,zheltov
a,у.хат.'ник,хат,0,2,3,med,closed,zheltov
i,у.хат.'ник,'ник,1,3,3,final,closed,zheltov
u,'у.хӑ,'у,1,1,2,initial,open,zheltov
ɵ,'у.хӑ,хӑ,0,2,2,final,open,zheltov
u,у.хӑ.ҫӗм.'рен,у,0,1,4,initial,open,zheltov
ɵ,у.хӑ.ҫӗм.'рен,хӑ,0,2,4,med,open,zheltov
ø,у.хӑ.ҫӗм.'рен,ҫӗм,0,3,4,med,closed,zheltov
e,у.хӑ.ҫӗм.'рен,'рен,1,4,4,final,closed,zheltov
u,'у.хӑ.сӑ.нӑ,'у,1,1,4,initial,open,zheltov
ɵ,'у.хӑ.сӑ.нӑ,хӑ,0,2,4,med,open,zheltov
ɵ,'у.хӑ.сӑ.нӑ,сӑ,0,3,4,med,open,zheltov
ɵ,'у.хӑ.сӑ.нӑ,нӑ,0,4,4,final,open,zheltov
